   1000     -4.95       0.036340    0.004967    0.020653    0.035943   0.004576   0.020260   0.036895   0.005537   0.021216   2.335541    2.336812    2.323431    2.528729    1.041453    1.017850    1.025718    1.151459    1.027649    1.068919    2.315984    0.048485   1.558535    0.051057   0.051045     0.051097      0.000042   0.000317   0.001543
   1000     -4.9        0.038576    0.005295    0.021936    0.038154   0.004880   0.021517   0.039198   0.005934   0.022566   2.528711    2.529489    2.513366    2.732248    1.119015    1.090443    1.099967    1.234706    1.096770    1.142749    2.507812    0.051232   1.656027    0.054259   0.054246     0.054304      0.000056   0.000406   0.001819
   1000     -4.85       0.041040    0.005651    0.023346    0.040596   0.005215   0.022906   0.041744   0.006374   0.024059   2.743795    2.745748    2.726210    2.961090    1.200969    1.166765    1.178166    1.322715    1.168514    1.219914    2.723173    0.054170   1.758935    0.057803   0.057789     0.057854      0.000067   0.000490   0.002161
   1000     -4.8        0.043781    0.006057    0.024919    0.043306   0.005592   0.024449   0.044583   0.006881   0.025732   2.983932    2.986487    2.963643    3.217376    1.286847    1.246444    1.259912    1.416303    1.243548    1.301133    2.963290    0.057339   1.868390    0.061744   0.061729     0.061801      0.000075   0.000570   0.002568
   1000     -4.75       0.046838    0.006523    0.026681    0.046317   0.006014   0.026166   0.047746   0.007456   0.027601   3.251472    3.253746    3.226838    3.503689    1.377051    1.329899    1.345616    1.515691    1.321984    1.386553    3.229188    0.060788   1.985358    0.066134   0.066119     0.066199      0.000081   0.000647   0.003039
   1000     -4.7        0.050240    0.007045    0.028643    0.049667   0.006485   0.028076   0.051257   0.008090   0.029674   3.547654    3.549764    3.517212    3.822851    1.472496    1.418014    1.436174    1.621115    1.403977    1.476356    3.522414    0.064567   2.111320    0.071026   0.071009     0.071098      0.000086   0.000722   0.003569
   1000     -4.65       0.054006    0.007603    0.030804    0.053398   0.007011   0.030204   0.055152   0.008781   0.031967   3.872203    3.875419    3.837666    4.177549    1.574011    1.511621    1.532418    1.733735    1.490580    1.571632    3.846199    0.068730   2.249219    0.076472   0.076455     0.076553      0.000091   0.000799   0.004153
   1000     -4.6        0.058214    0.008220    0.033217    0.057574   0.007598   0.032586   0.059481   0.009522   0.034501   4.226922    4.231040    4.191087    4.569617    1.682761    1.611923    1.635536    1.855748    1.583878    1.674501    4.199823    0.073381   2.401381    0.082563   0.082545     0.082654      0.000098   0.000881   0.004789
   1000     -4.55       0.062873    0.008911    0.035892    0.062185   0.008246   0.035215   0.064300   0.010379   0.037340   4.613161    4.619598    4.575912    4.996576    1.799076    1.719293    1.745887    1.988167    1.685057    1.786093    4.584056    0.078520   2.567560    0.089287   0.089268     0.089389      0.000108   0.000971   0.005471
   1000     -4.5        0.067994    0.009665    0.038830    0.067261   0.008958   0.038109   0.069599   0.011315   0.040457   5.030847    5.038562    4.991807    5.460462    1.923873    1.834644    1.864387    2.131684    1.794783    1.907084    4.999372    0.084191   2.749339    0.096683   0.096663     0.096797      0.000121   0.001073   0.006199
   1000     -4.45       0.073599    0.010482    0.042040    0.072823   0.009737   0.041280   0.075393   0.012326   0.043859   5.480162    5.488347    5.438969    5.960956    2.058222    1.959052    1.992109    2.286817    1.913645    2.038036    5.445894    0.090431   2.948356    0.104782   0.104761     0.104910      0.000139   0.001189   0.006977
   1000     -4.4        0.079706    0.011365    0.045535    0.078889   0.010584   0.044737   0.081706   0.013422   0.047564   5.960631    5.969615    5.917595    6.497177    2.202968    2.093387    2.129914    2.454198    2.042387    2.179657    5.922978    0.097279   3.166170    0.113608   0.113587     0.113751      0.000161   0.001324   0.007808
   1000     -4.35       0.086327    0.012313    0.049320    0.085473   0.011503   0.048488   0.088549   0.014598   0.051574   6.469662    6.478697    6.426981    7.070766    2.358198    2.237782    2.277921    2.635012    2.182252    2.333172    6.428626    0.104782   3.404065    0.123174   0.123156     0.123334      0.000190   0.001480   0.008702
   1000     -4.3        0.093479    0.013350    0.053415    0.092566   0.012487   0.052526   0.095959   0.015899   0.055929   7.001474    7.012604    6.959813    7.673168    2.523271    2.393037    2.436449    2.829029    2.333873    2.498925    6.957424    0.112469   3.664178    0.133466   0.133443     0.133645      0.000226   0.001661   0.009672
   1000     -4.25       0.101114    0.014441    0.057778    0.100153   0.013538   0.056846   0.103890   0.017296   0.060593   7.553865    7.568880    7.516365    8.302860    2.701485    2.559273    2.606677    3.035704    2.496568    2.676280    7.508276    0.121155   3.944588    0.144463   0.144437     0.144662      0.000270   0.001870   0.010735
   1000     -4.2        0.109232    0.015596    0.062414    0.108225   0.014655   0.061440   0.112341   0.018791   0.065566   8.125397    8.143301    8.094672    8.956832    2.890691    2.736539    2.787923    3.256116    2.671730    2.866526    8.079465    0.130597   4.246423    0.156146   0.156120     0.156370      0.000324   0.002112   0.011912
   1000     -4.15       0.117828    0.016821    0.067324    0.116764   0.015833   0.066298   0.121299   0.020389   0.070844   8.714138    8.733911    8.690447    9.632558    3.090599    2.924988    2.980191    3.490022    2.859486    3.069665    8.666409    0.140710   4.569302    0.168490   0.168464     0.168741      0.000388   0.002389   0.013225
   1000     -4.1        0.126874    0.018113    0.072494    0.125744   0.017070   0.071407   0.130747   0.022094   0.076421   9.316191    9.337828    9.298808    10.325735   3.301593    3.124579    3.183584    3.736426    3.059233    3.284964    9.263640    0.151486   4.912473    0.181458   0.181430     0.181739      0.000462   0.002706   0.014704
   1000     -4.05       0.136317    0.019442    0.077879    0.135133   0.018359   0.076746   0.140665   0.023911   0.082288   9.923666    9.946431    9.916913    11.026966   3.522884    3.334654    3.397397    3.994526    3.270497    3.511840    9.867901    0.162868   5.276618    0.194988   0.194960     0.195303      0.000547   0.003067   0.016379
